25;010300101;1;|01110101|01110101|01110101|01110101;;;500;529;6;221;499;1;;;221;;;;
32;010300101;1;;ELZA4E2A00017744;;;;;;;;;;;;221;218;3
25;010300102;1;|01110102|01110102|01110102|01110102;;;500;549;7;207;499;1;;;207;;;;
32;010300102;1;;CHCA4E1A00012541;;;;;;;;;;;;207;203;4
25;010300103;1;|01110103|01110103|01110103|01110103;;;400;371;6;134;399;1;;;134;;;;
32;010300103;1;;CHCA4E1A00008800;;;;;;;;;;;;134;130;4
25;010300104;1;|01110104|01110104|01110104|01110104;;;700;699;4;370;699;1;;;370;;;;
32;010300104;1;;ELZA4E2A00016984;;;;;;;;;;;;188;180;8
32;010300104;1;;CHCA4E1A00013128;;;;;;;;;;;;182;177;5
25;010300105;1;|01110105|01110105|01110105|01110105;;;500;492;10;216;499;1;;;216;;;;
32;010300105;1;;CHCA4E1A00010798;;;;;;;;;;;;216;211;5
25;010300106;1;|01110106|01110106|01110106|01110106;;;400;388;7;159;399;1;;;159;;;;
32;010300106;1;;EPDA4E2A00019146;;;;;;;;;;;;159;155;4
25;010300107;1;|01110107|01110107|01110107|01110107;;;400;380;8;182;399;1;;;182;;;;
32;010300107;1;;ELZA4E2A00017317;;;;;;;;;;;;182;177;5
25;010300108;1;|01110108|01110108|01110108|01110108;;;600;550;5;221;599;1;;;221;;;;
32;010300108;1;;ELZA4E2A00015631;;;;;;;;;;;;221;207;14
25;010300109;1;|01110109|01110109|01110109|01110109;;;500;515;8;179;499;1;;;179;;;;
32;010300109;1;;ELZA4E2A00017389;;;;;;;;;;;;179;169;10
25;010300110;1;|01110110|01110110|01110110|01110110;;;500;438;7;174;499;1;;;174;;;;
32;010300110;1;;CHCA4E1A00009654;;;;;;;;;;;;174;169;5
25;010300111;1;|01110111|01110111|01110111|01110111;;;600;584;6;219;599;1;;;219;;;;
32;010300111;1;;ELZA4E2A00015255;;;;;;;;;;;;219;205;14
25;010300112;1;|01110112|01110112|01110112|01110112;;;700;652;5;271;699;1;;;271;;;;
32;010300112;1;;EPDA4E2A00018876;;;;;;;;;;;;271;265;6
25;010300113;1;|01110113|01110113|01110113|01110113;;;600;550;5;183;599;1;;;183;;;;
32;010300113;1;;EPDA4E2A00019225;;;;;;;;;;;;183;175;8
25;010300114;1;|01110114|01110114|01110114|01110114;;;500;526;7;196;499;1;;;196;;;;
32;010300114;1;;CGEA4E0A00007444;;;;;;;;;;;;196;190;6
25;010300115;1;|01110115|01110115|01110115|01110115;;;600;555;5;250;599;1;;;250;;;;
32;010300115;1;;CHCA4E1A00013062;;;;;;;;;;;;250;242;8
25;010300116;1;|01110116|01110116|01110116|01110116;;;500;553;7;34;499;1;;;34;;;;
32;010300116;1;;CHCA4E1A00010259;;;;;;;;;;;;34;33;1
